x_position,y_position,frame
409.5,277.5,255
409.5,277.5,255
409.5,277.5,255
409.5,277.5,255
409.5,277.5,255
409.5,277.5,255
409.5,277.5,255
409.5,277.5,255
417.5,234.5,262
417.5,235.5,263
417.5,235.5,263
417.5,235.5,263
419.5,240.5,265
419.5,240.5,265
421.5,249.5,267
421.5,249.5,267
406.5,274.5,268
406.5,274.5,268
406.5,274.5,268
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
406.5,274.5,270
392.5,165.5,272
389.5,171.5,273
386.5,178.5,274
424.5,325.5,275
424.5,325.5,275
424.5,325.5,275
424.5,325.5,275
424.5,325.5,275
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
424.5,325.5,277
373.5,217.5,278
373.5,217.5,278
423.5,229.5,279
423.5,229.5,279
423.5,229.5,279
424.5,232.5,280
424.5,232.5,280
424.5,232.5,280
426.5,236.5,281
426.5,236.5,281
426.5,236.5,281
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
426.5,236.5,283
449.5,262.5,285
449.5,262.5,285
449.5,262.5,285
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
449.5,262.5,287
445.5,222.5,288
379.5,344.5,289
379.5,344.5,289
379.5,344.5,289
379.5,344.5,289
379.5,344.5,289
379.5,344.5,289
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
379.5,344.5,291
409.5,191.5,292
408.5,201.5,293
408.5,201.5,293
404.5,225.5,295
404.5,225.5,295
450.5,333.5,297
450.5,333.5,297
450.5,333.5,297
450.5,333.5,297
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
450.5,333.5,299
407.5,278.5,301
407.5,278.5,301
414.5,282.5,303
414.5,282.5,303
414.5,282.5,303
414.5,282.5,303
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
414.5,282.5,305
411.5,192.5,305
450.5,204.5,306
422.5,216.5,308
403.5,231.5,309
403.5,231.5,309
402.5,245.5,310
402.5,245.5,310
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
402.5,245.5,312
427.5,215.5,313
427.5,215.5,313
393.5,302.5,314
393.5,302.5,314
393.5,302.5,314
393.5,302.5,314
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
393.5,302.5,316
415.5,253.5,316
415.5,253.5,316
433.5,251.5,319
433.5,251.5,319
435.5,260.5,320
435.5,260.5,320
435.5,260.5,320
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
435.5,260.5,322
422.5,183.5,323
421.5,200.5,324
422.5,201.5,325
418.5,209.5,326
416.5,220.5,327
415.5,232.5,328
433.5,352.5,329
433.5,352.5,329
433.5,352.5,329
433.5,352.5,329
